timestamp,left_hand_x,left_hand_y,left_hand_z,left_hand_q_x,left_hand_q_y,left_hand_q_z,left_hand_q_w,left_hand_euler_x,left_hand_euler_y,left_hand_euler_z,left_hand_yaw,left_hand_pitch,left_hand_roll,right_hand_x,right_hand_y,right_hand_z,right_hand_q_x,right_hand_q_y,right_hand_q_z,right_hand_q_w,right_hand_euler_x,right_hand_euler_y,right_hand_euler_z,right_hand_yaw,right_hand_pitch,right_hand_roll,left_sword_x,left_sword_y,left_sword_z,right_sword_x,right_sword_y,right_sword_z,head_x,head_y,head_z,head_q_x,head_q_y,head_q_z,head_q_w,head_euler_x,head_euler_y,head_euler_z,head_yaw,head_pitch,head_roll,left_hand_heading_x,left_hand_heading_y,left_hand_heading_z,right_hand_heading_x,right_hand_heading_y,right_hand_heading_z,head_heading_x,head_heading_y,head_heading_z,left_blade_x,left_blade_y,left_blade_z,right_blade_x,right_blade_y,right_blade_z
1721536932690,0.382,-0.391,0.583,-0.048,-0.121,0.294,-0.947,1.2,14.9,325.6,1.184,14.896,-34.687,0.517,-0.189,0.555,0.102,-0.328,0.322,-0.882,332.9,30.9,312.3,-22.981,33.902,-32.953,0.752,-0.657,0.972,1.252,-0.519,0.844,0.128,-0.057,1.101,0.013,-0.069,0.196,-0.978,357.0,7.5,337.2,-3.004,7.505,-22.419,0.798,-0.546,-0.257,0.578,-0.634,-0.514,0.914,-0.384,-0.130,-0.200,0.163,-0.966,-0.644,0.031,-0.764
1721536932704,0.381,-0.391,0.583,-0.051,-0.120,0.294,-0.947,1.6,15.0,325.7,1.524,14.981,-34.720,0.516,-0.189,0.556,0.100,-0.327,0.321,-0.883,333.2,30.9,312.5,-22.734,33.856,-32.937,0.750,-0.660,0.971,1.251,-0.520,0.846,0.127,-0.057,1.101,0.013,-0.069,0.196,-0.978,357.0,7.4,337.1,-2.989,7.456,-22.464,0.798,-0.545,-0.258,0.580,-0.632,-0.514,0.914,-0.385,-0.130,-0.198,0.168,-0.966,-0.642,0.034,-0.766
1721536932718,0.381,-0.392,0.583,-0.053,-0.121,0.295,-0.946,1.8,15.1,325.6,1.694,15.066,-34.825,0.516,-0.188,0.556,0.098,-0.326,0.320,-0.884,333.6,30.9,312.8,-22.442,33.717,-32.934,0.749,-0.662,0.971,1.250,-0.520,0.849,0.127,-0.057,1.102,0.013,-0.068,0.196,-0.978,357.0,7.4,337.1,-2.969,7.395,-22.505,0.797,-0.545,-0.260,0.583,-0.630,-0.513,0.914,-0.386,-0.129,-0.197,0.172,-0.965,-0.639,0.035,-0.769
1721536932732,0.380,-0.392,0.583,-0.053,-0.120,0.296,-0.946,1.7,15.0,325.5,1.654,14.961,-34.931,0.516,-0.188,0.557,0.098,-0.325,0.320,-0.885,333.7,30.8,312.8,-22.401,33.622,-32.941,0.748,-0.662,0.972,1.249,-0.519,0.850,0.126,-0.057,1.102,0.013,-0.068,0.197,-0.978,357.0,7.3,337.1,-2.940,7.329,-22.556,0.796,-0.547,-0.258,0.584,-0.630,-0.512,0.913,-0.386,-0.127,-0.196,0.171,-0.966,-0.637,0.035,-0.770
1721536932746,0.380,-0.391,0.583,-0.052,-0.119,0.296,-0.946,1.6,14.9,325.4,1.564,14.864,-34.996,0.516,-0.188,0.557,0.100,-0.325,0.320,-0.884,333.4,30.7,312.8,-22.607,33.584,-32.916,0.747,-0.661,0.973,1.250,-0.517,0.851,0.126,-0.057,1.102,0.012,-0.067,0.197,-0.978,357.1,7.3,337.0,-2.909,7.278,-22.608,0.796,-0.549,-0.256,0.584,-0.631,-0.511,0.913,-0.387,-0.127,-0.195,0.169,-0.966,-0.638,0.032,-0.769
1721536932760,0.380,-0.391,0.583,-0.051,-0.121,0.297,-0.946,1.4,15.0,325.4,1.377,14.979,-35.012,0.516,-0.188,0.557,0.102,-0.325,0.321,-0.884,333.1,30.6,312.6,-22.934,33.563,-32.885,0.748,-0.661,0.972,1.251,-0.515,0.851,0.125,-0.057,1.102,0.012,-0.067,0.198,-0.978,357.1,7.2,337.0,-2.901,7.258,-22.667,0.795,-0.549,-0.258,0.583,-0.633,-0.509,0.913,-0.388,-0.126,-0.198,0.167,-0.966,-0.641,0.028,-0.767
1721536932773,0.380,-0.391,0.583,-0.050,-0.122,0.296,-0.946,1.3,15.1,325.5,1.257,15.149,-34.884,0.516,-0.188,0.558,0.104,-0.325,0.321,-0.883,332.9,30.5,312.5,-23.097,33.525,-32.920,0.750,-0.660,0.970,1.251,-0.515,0.851,0.124,-0.057,1.102,0.012,-0.067,0.198,-0.978,357.1,7.2,336.9,-2.885,7.254,-22.732,0.795,-0.547,-0.261,0.582,-0.635,-0.508,0.912,-0.389,-0.126,-0.202,0.167,-0.965,-0.641,0.026,-0.767
1721536932787,0.380,-0.391,0.583,-0.050,-0.122,0.295,-0.946,1.3,15.1,325.6,1.247,15.133,-34.747,0.516,-0.188,0.558,0.103,-0.324,0.321,-0.884,333.1,30.5,312.6,-22.951,33.420,-32.969,0.751,-0.658,0.970,1.250,-0.515,0.853,0.124,-0.057,1.102,0.012,-0.067,0.199,-0.978,357.1,7.2,336.8,-2.891,7.235,-22.785,0.796,-0.546,-0.261,0.583,-0.634,-0.507,0.912,-0.390,-0.126,-0.203,0.166,-0.965,-0.639,0.027,-0.769
1721536932801,0.379,-0.391,0.583,-0.049,-0.123,0.295,-0.946,1.2,15.1,325.6,1.162,15.133,-34.731,0.515,-0.188,0.559,0.101,-0.323,0.321,-0.884,333.4,30.4,312.7,-22.739,33.306,-33.031,0.751,-0.658,0.970,1.248,-0.516,0.856,0.123,-0.057,1.102,0.012,-0.066,0.199,-0.978,357.1,7.2,336.8,-2.888,7.198,-22.831,0.796,-0.546,-0.261,0.585,-0.634,-0.506,0.912,-0.391,-0.125,-0.203,0.165,-0.965,-0.636,0.028,-0.771
1721536932815,0.379,-0.391,0.583,-0.048,-0.123,0.295,-0.946,1.1,15.2,325.5,1.078,15.202,-34.756,0.515,-0.188,0.559,0.100,-0.323,0.321,-0.885,333.5,30.4,312.8,-22.587,33.274,-33.056,0.751,-0.658,0.970,1.248,-0.517,0.857,0.123,-0.057,1.103,0.012,-0.066,0.199,-0.978,357.1,7.1,336.8,-2.885,7.156,-22.860,0.796,-0.546,-0.262,0.586,-0.633,-0.507,0.912,-0.391,-0.124,-0.205,0.164,-0.965,-0.635,0.030,-0.772
1721536932829,0.379,-0.390,0.583,-0.049,-0.124,0.295,-0.946,1.2,15.3,325.6,1.163,15.268,-34.754,0.515,-0.188,0.559,0.099,-0.323,0.321,-0.885,333.6,30.5,312.8,-22.494,33.293,-33.047,0.751,-0.658,0.969,1.247,-0.517,0.857,0.122,-0.057,1.103,0.012,-0.066,0.199,-0.978,357.1,7.1,336.8,-2.874,7.105,-22.876,0.796,-0.546,-0.263,0.586,-0.632,-0.507,0.912,-0.391,-0.124,-0.205,0.166,-0.965,-0.635,0.031,-0.772
1721536932843,0.379,-0.390,0.583,-0.052,-0.123,0.293,-0.947,1.5,15.2,325.8,1.466,15.254,-34.638,0.515,-0.188,0.560,0.099,-0.322,0.321,-0.885,333.7,30.5,312.8,-22.492,33.286,-33.103,0.750,-0.659,0.969,1.247,-0.518,0.857,0.122,-0.057,1.103,0.012,-0.065,0.200,-0.978,357.1,7.1,336.7,-2.863,7.073,-22.901,0.798,-0.543,-0.263,0.586,-0.632,-0.507,0.912,-0.392,-0.123,-0.202,0.170,-0.964,-0.634,0.032,-0.772
1721536932857,0.378,-0.390,0.583,-0.053,-0.122,0.294,-0.947,1.7,15.2,325.8,1.667,15.225,-34.686,0.515,-0.188,0.560,0.099,-0.322,0.322,-0.885,333.7,30.4,312.7,-22.493,33.209,-33.197,0.749,-0.660,0.970,1.246,-0.518,0.859,0.121,-0.056,1.103,0.012,-0.065,0.200,-0.978,357.1,7.0,336.7,-2.870,7.056,-22.927,0.798,-0.543,-0.262,0.585,-0.633,-0.506,0.912,-0.392,-0.123,-0.200,0.173,-0.964,-0.634,0.032,-0.773
1721536932871,0.378,-0.390,0.583,-0.054,-0.123,0.294,-0.946,1.7,15.3,325.7,1.671,15.290,-34.743,0.514,-0.188,0.561,0.099,-0.321,0.323,-0.885,333.7,30.3,312.7,-22.509,33.048,-33.294,0.749,-0.660,0.969,1.245,-0.518,0.861,0.121,-0.056,1.103,0.012,-0.065,0.200,-0.978,357.1,7.0,336.7,-2.880,7.057,-22.950,0.797,-0.543,-0.264,0.586,-0.635,-0.504,0.911,-0.393,-0.123,-0.201,0.173,-0.964,-0.632,0.031,-0.774
1721536932884,0.378,-0.390,0.583,-0.053,-0.123,0.295,-0.946,1.7,15.3,325.6,1.633,15.334,-34.869,0.514,-0.188,0.561,0.099,-0.320,0.323,-0.885,333.8,30.1,312.8,-22.473,32.880,-33.352,0.748,-0.661,0.969,1.244,-0.518,0.864,0.120,-0.056,1.103,0.012,-0.065,0.200,-0.977,357.1,7.1,336.7,-2.895,7.063,-22.969,0.796,-0.545,-0.264,0.587,-0.635,-0.502,0.911,-0.393,-0.123,-0.201,0.174,-0.964,-0.630,0.030,-0.776
1721536932898,0.378,-0.390,0.583,-0.053,-0.123,0.296,-0.946,1.7,15.4,325.4,1.609,15.363,-34.999,0.514,-0.188,0.562,0.099,-0.319,0.322,-0.886,333.8,30.1,312.9,-22.434,32.817,-33.293,0.748,-0.662,0.969,1.244,-0.517,0.866,0.120,-0.056,1.103,0.012,-0.065,0.200,-0.978,357.1,7.0,336.7,-2.875,7.040,-22.974,0.794,-0.547,-0.265,0.589,-0.634,-0.501,0.911,-0.393,-0.122,-0.201,0.174,-0.964,-0.629,0.029,-0.777
1721536932912,0.378,-0.389,0.583,-0.054,-0.123,0.296,-0.946,1.7,15.4,325.4,1.654,15.390,-35.012,0.514,-0.187,0.562,0.101,-0.319,0.322,-0.886,333.7,30.0,312.9,-22.526,32.759,-33.222,0.747,-0.662,0.968,1.244,-0.515,0.867,0.119,-0.056,1.103,0.012,-0.065,0.200,-0.978,357.1,7.0,336.7,-2.849,6.996,-22.970,0.794,-0.547,-0.265,0.590,-0.634,-0.500,0.911,-0.393,-0.122,-0.201,0.175,-0.964,-0.629,0.027,-0.777
1721536932926,0.378,-0.389,0.583,-0.055,-0.124,0.296,-0.946,1.8,15.5,325.5,1.700,15.482,-34.996,0.513,-0.187,0.563,0.102,-0.318,0.322,-0.886,333.6,29.9,312.9,-22.712,32.682,-33.173,0.748,-0.662,0.968,1.244,-0.513,0.868,0.119,-0.056,1.104,0.012,-0.064,0.200,-0.978,357.2,6.9,336.7,-2.814,6.949,-22.973,0.794,-0.546,-0.267,0.590,-0.635,-0.498,0.912,-0.393,-0.121,-0.202,0.177,-0.963,-0.630,0.023,-0.776
1721536932940,0.377,-0.389,0.583,-0.055,-0.125,0.296,-0.945,1.8,15.6,325.5,1.757,15.647,-34.976,0.513,-0.187,0.563,0.103,-0.318,0.322,-0.886,333.5,29.8,312.8,-22.783,32.568,-33.270,0.748,-0.663,0.966,1.244,-0.513,0.869,0.118,-0.056,1.104,0.012,-0.064,0.200,-0.978,357.2,6.9,336.7,-2.777,6.923,-22.988,0.794,-0.545,-0.270,0.590,-0.637,-0.496,0.912,-0.393,-0.120,-0.204,0.179,-0.962,-0.629,0.022,-0.777
1721536932954,0.377,-0.388,0.583,-0.058,-0.126,0.293,-0.946,2.1,15.8,325.8,2.010,15.791,-34.737,0.513,-0.187,0.564,0.102,-0.316,0.323,-0.886,333.7,29.6,312.9,-22.681,32.368,-33.394,0.749,-0.662,0.965,1.242,-0.513,0.873,0.118,-0.056,1.104,0.011,-0.064,0.201,-0.978,357.2,6.9,336.6,-2.748,6.947,-23.021,0.796,-0.540,-0.272,0.592,-0.637,-0.494,0.911,-0.394,-0.121,-0.204,0.183,-0.962,-0.626,0.023,-0.779
1721536932968,0.377,-0.388,0.583,-0.058,-0.125,0.292,-0.946,2.2,15.7,326.0,2.129,15.663,-34.600,0.513,-0.187,0.564,0.101,-0.314,0.323,-0.887,333.9,29.5,313.0,-22.500,32.153,-33.471,0.748,-0.661,0.966,1.240,-0.513,0.877,0.117,-0.056,1.104,0.011,-0.064,0.201,-0.977,357.3,7.0,336.6,-2.722,6.983,-23.055,0.798,-0.538,-0.270,0.594,-0.637,-0.492,0.911,-0.394,-0.121,-0.202,0.183,-0.962,-0.623,0.023,-0.782
1721536932982,0.377,-0.388,0.583,-0.057,-0.125,0.293,-0.946,2.1,15.6,325.9,1.993,15.616,-34.694,0.513,-0.187,0.565,0.100,-0.312,0.322,-0.888,334.2,29.3,313.2,-22.330,31.987,-33.449,0.748,-0.661,0.967,1.240,-0.512,0.880,0.117,-0.056,1.104,0.011,-0.065,0.201,-0.977,357.3,7.0,336.6,-2.703,7.009,-23.094,0.797,-0.540,-0.269,0.597,-0.635,-0.490,0.911,-0.395,-0.122,-0.202,0.181,-0.963,-0.620,0.023,-0.785
1721536932996,0.377,-0.388,0.583,-0.057,-0.125,0.293,-0.946,2.0,15.7,325.8,1.931,15.666,-34.721,0.513,-0.187,0.565,0.100,-0.312,0.321,-0.888,334.3,29.4,313.4,-22.202,32.002,-33.307,0.748,-0.661,0.966,1.240,-0.511,0.880,0.116,-0.056,1.104,0.011,-0.065,0.202,-0.977,357.3,7.0,336.5,-2.693,7.015,-23.140,0.797,-0.541,-0.270,0.599,-0.633,-0.491,0.910,-0.395,-0.122,-0.203,0.180,-0.962,-0.619,0.023,-0.785
1721536933009,0.377,-0.387,0.583,-0.056,-0.125,0.294,-0.946,1.9,15.6,325.7,1.876,15.635,-34.809,0.512,-0.187,0.566,0.100,-0.313,0.321,-0.888,334.3,29.4,313.4,-22.234,32.055,-33.304,0.748,-0.661,0.966,1.240,-0.511,0.880,0.116,-0.056,1.104,0.011,-0.064,0.202,-0.977,357.3,7.0,336.5,-2.684,6.964,-23.173,0.796,-0.542,-0.269,0.598,-0.633,-0.491,0.910,-0.396,-0.121,-0.203,0.180,-0.962,-0.620,0.023,-0.785
1721536933023,0.376,-0.387,0.583,-0.056,-0.125,0.295,-0.946,1.9,15.6,325.6,1.851,15.641,-34.939,0.512,-0.186,0.566,0.100,-0.312,0.322,-0.888,334.3,29.3,313.3,-22.229,31.947,-33.379,0.747,-0.661,0.967,1.239,-0.511,0.882,0.115,-0.055,1.104,0.011,-0.064,0.202,-0.977,357.3,6.9,336.5,-2.677,6.921,-23.210,0.794,-0.544,-0.269,0.598,-0.634,-0.490,0.910,-0.396,-0.120,-0.203,0.180,-0.962,-0.618,0.023,-0.785
1721536933037,0.376,-0.387,0.584,-0.058,-0.125,0.295,-0.946,2.1,15.7,325.6,2.009,15.702,-34.921,0.512,-0.186,0.567,0.101,-0.311,0.323,-0.888,334.2,29.2,313.2,-22.336,31.806,-33.527,0.747,-0.662,0.966,1.238,-0.511,0.884,0.115,-0.055,1.104,0.011,-0.064,0.202,-0.977,357.3,6.9,336.4,-2.676,6.887,-23.235,0.795,-0.543,-0.270,0.598,-0.636,-0.487,0.910,-0.397,-0.120,-0.203,0.183,-0.962,-0.618,0.022,-0.786
1721536933051,0.376,-0.387,0.584,-0.061,-0.125,0.293,-0.946,2.6,15.8,325.9,2.465,15.835,-34.756,0.512,-0.186,0.568,0.102,-0.311,0.324,-0.888,334.0,29.1,313.0,-22.522,31.757,-33.635,0.746,-0.663,0.965,1.238,-0.511,0.885,0.114,-0.055,1.105,0.011,-0.063,0.203,-0.977,357.3,6.8,336.4,-2.669,6.854,-23.268,0.797,-0.539,-0.273,0.596,-0.639,-0.486,0.910,-0.397,-0.119,-0.201,0.190,-0.961,-0.619,0.020,-0.785
1721536933065,0.376,-0.386,0.584,-0.064,-0.125,0.292,-0.946,2.8,15.9,326.1,2.702,15.921,-34.632,0.512,-0.186,0.568,0.102,-0.311,0.324,-0.888,334.0,29.0,313.1,-22.525,31.688,-33.604,0.746,-0.664,0.965,1.238,-0.510,0.886,0.114,-0.055,1.105,0.011,-0.063,0.203,-0.977,357.3,6.8,336.4,-2.675,6.839,-23.298,0.799,-0.536,-0.274,0.597,-0.639,-0.485,0.910,-0.398,-0.119,-0.200,0.193,-0.961,-0.618,0.019,-0.786
1721536933079,0.376,-0.386,0.584,-0.063,-0.126,0.291,-0.946,2.7,15.9,326.2,2.618,15.947,-34.586,0.512,-0.186,0.569,0.102,-0.310,0.323,-0.888,334.1,29.0,313.2,-22.432,31.598,-33.566,0.747,-0.663,0.965,1.237,-0.509,0.888,0.113,-0.055,1.105,0.011,-0.063,0.203,-0.977,357.3,6.8,336.3,-2.687,6.845,-23.329,0.799,-0.535,-0.274,0.599,-0.638,-0.484,0.909,-0.398,-0.119,-0.201,0.192,-0.961,-0.616,0.019,-0.787
1721536933093,0.376,-0.386,0.584,-0.061,-0.126,0.292,-0.946,2.5,15.9,326.1,2.419,15.909,-34.610,0.511,-0.186,0.569,0.102,-0.309,0.323,-0.889,334.3,28.9,313.3,-22.341,31.489,-33.573,0.747,-0.662,0.965,1.237,-0.509,0.890,0.113,-0.055,1.105,0.011,-0.064,0.203,-0.977,357.3,6.9,336.3,-2.699,6.880,-23.360,0.798,-0.537,-0.274,0.601,-0.637,-0.483,0.909,-0.399,-0.120,-0.203,0.189,-0.961,-0.614,0.019,-0.789
1721536933107,0.376,-0.386,0.585,-0.059,-0.126,0.292,-0.946,2.3,15.8,326.0,2.184,15.813,-34.571,0.511,-0.185,0.570,0.101,-0.308,0.323,-0.889,334.4,28.8,313.4,-22.262,31.367,-33.634,0.748,-0.660,0.966,1.236,-0.509,0.893,0.112,-0.055,1.105,0.011,-0.064,0.204,-0.977,357.3,6.9,336.3,-2.701,6.935,-23.384,0.798,-0.537,-0.272,0.602,-0.637,-0.482,0.909,-0.399,-0.121,-0.204,0.185,-0.961,-0.613,0.019,-0.790
1721536933121,0.375,-0.386,0.585,-0.058,-0.125,0.292,-0.946,2.2,15.7,326.0,2.074,15.751,-34.568,0.511,-0.185,0.570,0.101,-0.307,0.323,-0.889,334.5,28.7,313.4,-22.205,31.257,-33.673,0.748,-0.659,0.967,1.235,-0.508,0.895,0.112,-0.054,1.105,0.011,-0.064,0.204,-0.977,357.3,7.0,336.3,-2.690,6.986,-23.404,0.798,-0.538,-0.271,0.603,-0.637,-0.480,0.909,-0.400,-0.121,-0.204,0.183,-0.962,-0.611,0.019,-0.791
1721536933134,0.375,-0.385,0.585,-0.058,-0.126,0.291,-0.947,2.2,15.8,326.1,2.126,15.781,-34.466,0.511,-0.185,0.571,0.101,-0.307,0.323,-0.889,334.4,28.7,313.4,-22.237,31.269,-33.676,0.748,-0.658,0.967,1.235,-0.508,0.895,0.111,-0.054,1.105,0.010,-0.064,0.204,-0.977,357.3,7.0,336.2,-2.664,6.986,-23.427,0.799,-0.536,-0.272,0.602,-0.637,-0.480,0.909,-0.400,-0.121,-0.204,0.183,-0.962,-0.611,0.019,-0.791
1721536933148,0.375,-0.385,0.586,-0.059,-0.125,0.288,-0.948,2.4,15.7,326.5,2.341,15.694,-34.137,0.511,-0.185,0.571,0.101,-0.307,0.323,-0.889,334.4,28.7,313.4,-22.261,31.302,-33.664,0.748,-0.656,0.969,1.235,-0.508,0.894,0.111,-0.054,1.105,0.010,-0.064,0.204,-0.977,357.3,6.9,336.2,-2.633,6.957,-23.438,0.803,-0.531,-0.270,0.602,-0.637,-0.481,0.909,-0.400,-0.121,-0.202,0.184,-0.962,-0.612,0.019,-0.791
1721536933162,0.375,-0.384,0.586,-0.060,-0.124,0.287,-0.948,2.5,15.6,326.7,2.418,15.631,-34.009,0.511,-0.185,0.571,0.101,-0.307,0.324,-0.889,334.5,28.7,313.4,-22.204,31.283,-33.692,0.748,-0.655,0.969,1.235,-0.508,0.895,0.110,-0.054,1.105,0.010,-0.064,0.204,-0.977,357.4,6.9,336.2,-2.590,6.922,-23.446,0.805,-0.529,-0.269,0.602,-0.637,-0.481,0.909,-0.400,-0.120,-0.201,0.184,-0.962,-0.611,0.019,-0.791
1721536933176,0.375,-0.384,0.587,-0.059,-0.124,0.287,-0.948,2.4,15.6,326.6,2.337,15.620,-34.029,0.511,-0.185,0.572,0.100,-0.307,0.323,-0.890,334.6,28.8,313.4,-22.077,31.277,-33.717,0.748,-0.655,0.970,1.234,-0.509,0.896,0.110,-0.054,1.105,0.010,-0.064,0.204,-0.977,357.4,6.9,336.2,-2.566,6.907,-23.451,0.804,-0.530,-0.269,0.603,-0.637,-0.481,0.909,-0.400,-0.120,-0.201,0.183,-0.962,-0.610,0.021,-0.792
1721536933190,0.375,-0.384,0.587,-0.058,-0.125,0.288,-0.948,2.2,15.7,326.5,2.130,15.664,-34.133,0.511,-0.184,0.572,0.099,-0.306,0.323,-0.890,334.7,28.8,313.5,-21.980,31.262,-33.722,0.748,-0.655,0.970,1.233,-0.509,0.897,0.109,-0.053,1.105,0.010,-0.064,0.204,-0.977,357.4,6.9,336.2,-2.560,6.921,-23.453,0.803,-0.532,-0.270,0.603,-0.636,-0.481,0.909,-0.400,-0.120,-0.203,0.181,-0.962,-0.609,0.022,-0.793
1721536933204,0.375,-0.384,0.587,-0.056,-0.125,0.289,-0.947,2.1,15.6,326.3,1.978,15.637,-34.237,0.510,-0.184,0.573,0.099,-0.305,0.324,-0.890,334.8,28.7,313.5,-21.926,31.134,-33.767,0.748,-0.654,0.971,1.232,-0.509,0.899,0.109,-0.053,1.105,0.010,-0.064,0.204,-0.977,357.4,6.9,336.2,-2.559,6.941,-23.466,0.801,-0.534,-0.269,0.604,-0.636,-0.480,0.908,-0.400,-0.121,-0.204,0.179,-0.962,-0.607,0.022,-0.794
1721536933218,0.374,-0.384,0.588,-0.057,-0.125,0.290,-0.947,2.1,15.6,326.2,1.985,15.635,-34.361,0.510,-0.184,0.573,0.100,-0.304,0.324,-0.890,334.8,28.5,313.6,-21.988,30.987,-33.773,0.747,-0.655,0.971,1.232,-0.507,0.901,0.108,-0.053,1.105,0.010,-0.064,0.204,-0.977,357.4,7.0,336.2,-2.564,6.964,-23.472,0.800,-0.536,-0.269,0.605,-0.637,-0.477,0.908,-0.400,-0.121,-0.204,0.180,-0.962,-0.606,0.019,-0.795
1721536933232,0.374,-0.384,0.588,-0.058,-0.124,0.291,-0.947,2.2,15.6,326.2,2.155,15.634,-34.447,0.510,-0.183,0.573,0.100,-0.305,0.324,-0.890,334.7,28.5,313.5,-22.049,31.012,-33.769,0.746,-0.657,0.971,1.232,-0.507,0.901,0.108,-0.053,1.106,0.010,-0.064,0.204,-0.977,357.4,7.0,336.2,-2.570,6.973,-23.474,0.800,-0.536,-0.269,0.605,-0.637,-0.478,0.908,-0.400,-0.121,-0.202,0.182,-0.962,-0.607,0.019,-0.794
1721536933246,0.374,-0.384,0.589,-0.060,-0.124,0.292,-0.947,2.5,15.6,326.1,2.387,15.618,-34.576,0.510,-0.183,0.573,0.100,-0.304,0.324,-0.890,334.7,28.5,313.5,-22.079,30.950,-33.841,0.744,-0.659,0.972,1.232,-0.507,0.902,0.107,-0.053,1.106,0.010,-0.064,0.204,-0.977,357.4,6.9,336.2,-2.566,6.953,-23.469,0.799,-0.537,-0.269,0.605,-0.638,-0.477,0.908,-0.400,-0.121,-0.199,0.186,-0.962,-0.607,0.019,-0.795
1721536933259,0.374,-0.384,0.589,-0.062,-0.123,0.291,-0.947,2.7,15.6,326.2,2.605,15.600,-34.500,0.510,-0.183,0.574,0.100,-0.303,0.325,-0.890,334.8,28.4,313.5,-21.984,30.851,-33.915,0.744,-0.659,0.972,1.230,-0.507,0.904,0.107,-0.052,1.106,0.010,-0.063,0.204,-0.977,357.4,6.9,336.2,-2.565,6.902,-23.458,0.801,-0.535,-0.269,0.605,-0.638,-0.476,0.909,-0.400,-0.120,-0.197,0.188,-0.962,-0.605,0.019,-0.796
1721536933273,0.374,-0.384,0.589,-0.063,-0.124,0.289,-0.947,2.8,15.7,326.5,2.733,15.704,-34.295,0.509,-0.183,0.574,0.098,-0.302,0.325,-0.891,335.1,28.3,313.5,-21.774,30.753,-34.020,0.745,-0.659,0.972,1.228,-0.509,0.906,0.107,-0.052,1.106,0.010,-0.063,0.204,-0.977,357.4,6.8,336.2,-2.569,6.849,-23.467,0.803,-0.532,-0.270,0.606,-0.638,-0.475,0.909,-0.400,-0.119,-0.198,0.190,-0.962,-0.602,0.022,-0.798
1721536933287,0.374,-0.383,0.589,-0.062,-0.124,0.287,-0.948,2.8,15.8,326.6,2.691,15.775,-34.110,0.509,-0.183,0.574,0.097,-0.302,0.326,-0.891,335.2,28.3,313.5,-21.639,30.685,-34.173,0.746,-0.657,0.971,1.227,-0.511,0.907,0.106,-0.052,1.106,0.010,-0.063,0.204,-0.977,357.4,6.8,336.2,-2.567,6.795,-23.486,0.804,-0.529,-0.272,0.606,-0.639,-0.474,0.909,-0.401,-0.118,-0.200,0.190,-0.961,-0.600,0.024,-0.799
1721536933301,0.374,-0.383,0.590,-0.060,-0.125,0.287,-0.948,2.5,15.7,326.6,2.398,15.727,-34.046,0.508,-0.183,0.575,0.096,-0.300,0.327,-0.891,335.4,28.1,313.4,-21.559,30.477,-34.431,0.748,-0.655,0.972,1.224,-0.512,0.910,0.106,-0.052,1.106,0.010,-0.062,0.205,-0.977,357.4,6.8,336.2,-2.571,6.768,-23.506,0.804,-0.530,-0.271,0.605,-0.641,-0.472,0.909,-0.401,-0.118,-0.202,0.185,-0.962,-0.597,0.026,-0.802
1721536933315,0.374,-0.383,0.590,-0.054,-0.124,0.289,-0.948,1.9,15.5,326.4,1.806,15.500,-34.107,0.508,-0.182,0.575,0.095,-0.298,0.329,-0.891,335.5,27.9,313.3,-21.462,30.199,-34.649,0.748,-0.651,0.974,1.221,-0.513,0.915,0.105,-0.051,1.106,0.010,-0.062,0.205,-0.977,357.4,6.8,336.2,-2.583,6.767,-23.533,0.803,-0.533,-0.267,0.606,-0.643,-0.468,0.908,-0.401,-0.118,-0.204,0.175,-0.963,-0.594,0.026,-0.804
1721536933329,0.374,-0.383,0.591,-0.052,-0.123,0.289,-0.948,1.6,15.3,326.3,1.545,15.295,-34.152,0.508,-0.182,0.575,0.095,-0.296,0.328,-0.892,335.8,27.8,313.6,-21.301,30.044,-34.559,0.748,-0.649,0.977,1.221,-0.511,0.917,0.105,-0.051,1.106,0.010,-0.063,0.205,-0.977,357.4,6.8,336.1,-2.595,6.787,-23.556,0.802,-0.536,-0.264,0.610,-0.641,-0.466,0.908,-0.402,-0.118,-0.204,0.170,-0.964,-0.591,0.025,-0.807
1721536933343,0.374,-0.383,0.590,-0.055,-0.123,0.289,-0.948,1.9,15.4,326.4,1.864,15.388,-34.132,0.508,-0.182,0.576,0.095,-0.298,0.327,-0.892,335.6,28.0,313.6,-21.373,30.237,-34.416,0.747,-0.651,0.976,1.222,-0.511,0.915,0.104,-0.051,1.106,0.010,-0.063,0.205,-0.977,357.4,6.8,336.1,-2.605,6.834,-23.581,0.803,-0.534,-0.265,0.609,-0.640,-0.469,0.908,-0.402,-0.119,-0.202,0.175,-0.964,-0.593,0.025,-0.805
1721536933357,0.374,-0.383,0.591,-0.057,-0.123,0.288,-0.948,2.2,15.5,326.5,2.122,15.477,-34.098,0.507,-0.182,0.576,0.097,-0.300,0.328,-0.891,335.3,28.1,313.3,-21.666,30.409,-34.461,0.747,-0.652,0.975,1.223,-0.511,0.912,0.104,-0.051,1.106,0.010,-0.063,0.205,-0.977,357.4,6.8,336.1,-2.604,6.854,-23.603,0.804,-0.532,-0.267,0.605,-0.642,-0.470,0.908,-0.403,-0.119,-0.201,0.179,-0.963,-0.598,0.024,-0.802
